driver,latitude,longitude,speed_limit,num_lanes
gres0,34.2250594,-85.1520473,50,2
canj1,34.2254482,-118.3745349,65,3.66666666666667
gres0,34.225562,-85.1518004,65,3.66666666666667
gres0,34.2257993,-85.1517094,65,3.66666666666667
farj7,34.226776,-89.9254836,65,3.66666666666667
farj7,34.2268058,-89.9254933,65,3.66666666666667
farj7,34.226806,-89.9254803,65,3.66666666666667
canj1,34.2270728,-118.3888437,65,2.75
canj1,34.2275241,-118.3899155,65,2.4
farj7,34.2275956,-89.9257747,65,2.4
canj1,34.2277136,-117.4125684,70,2.33333333333333
canj1,34.2279625,-118.3908164,65,2.75
canj1,34.2279625,-118.3908164,65,2.75
farj7,34.2281859,-90.5315522,65,2
canj1,34.2284879,-118.3919016,65,5
farj7,34.2286094,-89.9258594,70,2
kell0,34.2287712,-88.7033598,55,2
canj1,34.2289484,-118.258666,65,4
canj1,34.2305346,-118.2639197,65,4.42857142857143
canj1,34.2311523,-118.4002588,65,2.5
canj1,34.2316448,-118.4050975,65,2
canj1,34.2317942,-118.404143,65,3.85714285714286
canj1,34.2318862,-118.4048442,65,2.4
farj7,34.2322578,-90.5313758,65,2
canj1,34.2328753,-118.2742177,65,2
canj1,34.2329956,-118.4088915,65,3.5
canj1,34.2337232,-118.2781467,5,3.5
canj1,34.2340571,-118.2796413,45,4
canj1,34.2343983,-118.2879029,45,1
canj1,34.2344644,-118.2884619,45,1.5
canj1,34.2345299,-118.2888952,45,1.5
canj1,34.2345981,-118.2894321,65,2.4
canj1,34.234637,-118.2896844,65,2.42857142857143
canj1,34.2346564,-118.2952246,65,3
canj1,34.2348435,-118.2920371,65,2.5
farj7,34.2363235,-90.4104928,65,2.5
farj7,34.2370614,-88.3405712,65,2.5
gres0,34.239251,-83.4870986,65,2.5
gres0,34.2395662,-83.4867117,70,2
canj1,34.2397843,-118.4168398,70,2
gres0,34.239795,-84.7621641,70,3
farj7,34.2403405,-88.4426221,70,3
gres0,34.2404077,-83.4856258,70,2
canj1,34.2410766,-118.4182758,70,2
canj1,34.241597,-118.418788,65,4.33333333333333
farj7,34.2421879,-89.9270905,65,4.33333333333333
farj7,34.2422698,-88.4453179,65,4.33333333333333
canj1,34.2429064,-118.4203059,65,2.66666666666667
canj1,34.2441356,-118.4219774,48.3333333333333,4.33333333333333
canj1,34.2441411,-118.4216264,65,3.5
canj1,34.2445496,-118.4219727,65,4.28571428571429
canj1,34.2446672,-118.4220743,65,3.9
farj7,34.244822,-88.3861421,65,3.9
farj7,34.245173,-89.9276197,70,2
farj7,34.2481394,-89.9254045,70,2
farj7,34.2481599,-89.9253849,70,2
farj7,34.2481686,-89.9253837,70,2
farj7,34.2482053,-89.9253605,70,2
canj1,34.2482381,-117.4400236,70,4
farj7,34.248377,-89.9278129,70,4
canj1,34.2486862,-117.4399646,70,4.5
canj1,34.2489201,-118.4265844,65,6
farj7,34.2490351,-89.9254778,65,6
canj1,34.2502011,-118.4283686,65,6
canj1,34.2502452,-117.4442521,70,4
canj1,34.2514075,-118.4292353,65,4.33333333333333
kell0,34.252812,-89.927943,65,4.33333333333333
canj1,34.2528196,-118.430734,65,3.5
canj1,34.2529268,-118.4312135,65,3.5
kell0,34.2537793,-89.9280184,65,3.5
kell0,34.2537849,-89.9280211,65,3.5
farj7,34.2544062,-91.342399,65,3.5
canj1,34.2550529,-118.4334576,65,5
farj7,34.2565889,-90.3475788,65,2
farj7,34.2569342,-91.342352,65,2
canj1,34.2571256,-118.4356995,65,3.5
gres0,34.2578067,-84.7965362,70,3
canj1,34.258291,-118.4369329,70,3
canj1,34.2583498,-118.4366067,70,3
canj1,34.2591258,-118.4378191,70,3
canj1,34.2591258,-118.4378191,70,3
gres0,34.2597038,-84.7994746,70,3
canj1,34.2608497,-118.439192,65,3.4
farj7,34.262216,-89.9255445,65,3.4
canj1,34.2630987,-118.4408328,65,2.46666666666667
canj1,34.2637258,-118.441249,65,1.33333333333333
rice30,34.2648316,-79.7273122,70,3
rice30,34.2648384,-79.7284671,70,3
rice30,34.264843,-79.7283024,70,3
rice30,34.2648443,-79.7282484,70,3
farj7,34.2648951,-90.3069642,70,2
rice30,34.2661595,-79.7025719,45,2
canj1,34.2670097,-118.4439446,65,2.66666666666667
rice30,34.2677293,-79.7033198,45,2
gres0,34.267906,-84.8064783,70,3
farj7,34.2679664,-89.9247928,70,3
canj1,34.2680216,-118.3376734,65,4
canj1,34.2684195,-118.444989,65,2
canj1,34.2687613,-117.4492839,70,5
farj7,34.2701877,-90.2441238,70,5
farj7,34.2707307,-89.9244292,70,5
gres0,34.2708015,-84.8090493,70,1.66666666666667
farj7,34.2710966,-91.3419477,70,2
farj7,34.2723279,-90.2404785,70,2
farj7,34.2729145,-90.5176625,65,2
canj1,34.2734667,-118.3657098,65,1
canj1,34.2738081,-118.3720749,65,1
canj1,34.2738293,-118.3717567,65,1
farj7,34.2747897,-84.8129955,70,3
farj7,34.2755429,-90.5167111,70,3
farj7,34.2767221,-91.340982,70,3
farj7,34.2769708,-84.8149295,70,2.2
canj1,34.2771186,-118.3886177,65,4
farj7,34.2771695,-91.3400122,65,2
canj1,34.2810469,-118.4562781,65,4
canj1,34.2818348,-118.4010836,65,3.55555555555556
canj1,34.2825515,-118.4571683,65,4
canj1,34.2826096,-118.4019174,65,4
canj1,34.2836419,-118.4578709,65,4
canj1,34.2836629,-118.4578975,65,4
canj1,34.2845201,-118.458812,65,4.25
canj1,34.2852743,-118.4047197,65,1.25
canj1,34.2870356,-118.4626995,65,3.33333333333333
canj1,34.2879635,-118.4075827,65,2.66666666666667
gres0,34.2893522,-83.4207276,70,2
farj7,34.2900764,-89.9218618,70,2
farj7,34.290153,-88.6882679,70,2
gres0,34.29116,-83.4183529,70,2
canj1,34.2922209,-118.4697931,65,1.5
farj7,34.2932547,-88.6971454,70,2
kell0,34.2948896,-88.7012315,70,1
kell0,34.295838,-88.7007434,70,1
kell0,34.295838,-88.7007434,70,1
farj7,34.2976995,-90.0032764,70,1
farj7,34.2984794,-88.7156849,70,2
farj7,34.3007693,-88.7288426,70,2
kell0,34.3008312,-88.7291648,70,2
lewr10,34.3039856,-84.8314466,70,3
canj1,34.3045148,-118.4805482,65,1
lewr10,34.3062192,-84.8336019,70,3
canj1,34.3083078,-118.429614,70,7
canj1,34.3107521,-118.4862032,70,7
canj1,34.3109197,-118.4863292,65,3.5
farj7,34.3115473,-89.9460807,65,4
gres0,34.3116597,-84.7262256,55,3
canj1,34.3133942,-118.4881335,65,3.25
canj1,34.3136291,-118.4363579,65,3.25
gres0,34.3152385,-83.373918,70,2
gres0,34.3173115,-83.3711753,70,2
canj1,34.3180181,-118.4856726,65,2.25
canj1,34.3181351,-118.4931386,65,1
canj1,34.3185149,-118.4934659,53.3333333333333,2
canj1,34.3186653,-117.4804519,70,4.5
canj1,34.318875,-118.4937873,54,2.5
canj1,34.3192627,-118.4932895,65,3
canj1,34.3234032,-118.4593651,65,3
canj1,34.3235433,-118.4531277,65,3.2
canj1,34.3244958,-118.5019572,59,3.45454545454545
canj1,34.3249144,-118.5024848,56,3.22222222222222
canj1,34.3255982,-118.5031903,59.375,3.14285714285714
canj1,34.3255982,-118.5031903,59.375,3.14285714285714
canj1,34.3256866,-118.502225,35,2
canj1,34.3257075,-118.5022641,35,2
canj1,34.3260713,-118.5023581,35,2
canj1,34.3264837,-118.5039287,65,3.2
rice30,34.326782,-78.2172717,65,3.2
lewr10,34.3268832,-84.8548463,65,3.2
canj1,34.3279097,-117.5178339,55,2
rice30,34.3282211,-78.389407,55,2
rice30,34.3288574,-78.3929227,55,2
canj1,34.3290251,-118.503466,35,2
lewr10,34.3291462,-84.857192,70,3
gres0,34.3307142,-83.3515515,70,2
canj1,34.3332064,-117.5204428,70,2
canj1,34.3344238,-118.5058283,70,1.83333333333333
canj1,34.3345895,-118.5058083,70,1.71428571428571
gres0,34.3345959,-84.8634789,70,3
canj1,34.335754,-118.5076394,52,1.6
farj7,34.3360352,-90.4947749,52,1.6
canj1,34.3361983,-118.5086792,65,1.75
canj1,34.3362603,-118.5112223,65,2
canj1,34.3367162,-117.4803579,70,5
gres0,34.3370274,-84.8665689,70,3
canj1,34.3377108,-118.5138012,65,2.25
kell0,34.3385303,-89.9157467,65,2.25
kell0,34.3387623,-88.8272299,65,2.25
rice30,34.3394519,-78.2251195,55,2
rice30,34.3402748,-78.2257488,55,2
rice30,34.3404953,-78.2255919,55,2
rice30,34.3407988,-78.2261105,55,2
rice30,34.3408012,-78.2250963,55,2
rice30,34.3408408,-78.2261402,55,2
rice30,34.3416245,-79.5324603,55,2
kell0,34.3417654,-89.9153161,55,2
gres0,34.342094,-84.7180225,55,1.33333333333333
rice30,34.34236,-79.5316997,55,1.33333333333333
canj1,34.3424037,-118.5280781,60,3.4
gres0,34.3426923,-84.7182702,55,1.4
gres0,34.3430132,-84.7184,55,1.36363636363636
farj7,34.3434825,-89.9147775,55,1.36363636363636
canj1,34.343713,-118.5300576,60,3.75
canj1,34.343977,-118.5304371,65,4.5
kell0,34.3445231,-88.8321139,65,4.5
canj1,34.3446558,-117.4467636,70,5
canj1,34.3450344,-117.4537016,70,4
rice30,34.3457778,-78.2190343,70,4
canj1,34.3458225,-117.4440214,70,5
farj7,34.3464288,-89.9143847,70,2
rice30,34.3464675,-78.2181701,70,2
rice30,34.3465205,-78.2180979,70,2
canj1,34.347073,-117.4769893,70,4
canj1,34.3471716,-118.5350034,65,4.5
canj1,34.3479094,-117.4732711,70,4
rice30,34.3480409,-78.2159571,70,4
canj1,34.3480765,-118.5372579,70,4
canj1,34.3481301,-118.536384,70,4
canj1,34.3482756,-118.5366358,55,2
rice30,34.3482818,-78.2160236,55,2
rice30,34.3482818,-78.2160236,55,2
canj1,34.348362,-118.5380433,55,2
rice30,34.3484581,-78.6511989,55,2
rice30,34.3484835,-78.2157611,55,2
gres0,34.3485579,-83.3128731,70,2
canj1,34.3489,-118.5394381,70,2
rice30,34.3489053,-78.215282,70,2
rice30,34.348978,-78.6544364,70,2
gres0,34.3489899,-83.3109684,70,2
canj1,34.3491597,-118.5390605,70,2
rice30,34.3491993,-78.2136184,70,2
canj1,34.3492418,-118.5402983,70,2
rice30,34.349315,-78.2150188,70,2
rice30,34.3493253,-78.2149707,70,2
rice30,34.3493305,-78.21503,70,2
gres0,34.349871,-83.3097454,70,2
canj1,34.3512297,-117.4437797,70,4
canj1,34.352084,-118.5472016,65,4.5
gres0,34.3540886,-84.8849357,70,3
rice30,34.3546811,-78.2423115,55,2
farj7,34.3557425,-84.886547,70,3
farj7,34.3566133,-91.2435625,70,2
farj7,34.3575214,-89.9132328,70,2
farj7,34.3580675,-84.8891523,70,3
farj7,34.3596102,-90.4861993,70,3
gres0,34.3600154,-84.8926124,70,3
farj7,34.3603937,-91.2398446,70,3
farj7,34.3604932,-89.9128392,70,3
canj1,34.3609688,-118.5544866,65,2
canj1,34.3626481,-118.5559583,65,5
canj1,34.3659354,-118.5571302,55,3.5
canj1,34.3677482,-118.5580375,55,3.5
farj7,34.3694334,-91.1766047,55,3.5
farj7,34.3694422,-91.173416,55,3.5
rice30,34.3706199,-80.9964994,55,3.5
canj1,34.3708534,-118.5609937,51.6666666666667,4
canj1,34.3719022,-118.5614658,45,5
canj1,34.3721902,-118.5617022,45,5
rice30,34.3727287,-78.8433507,45,5
canj1,34.3730286,-118.5616487,65,4.5
canj1,34.3730513,-118.5616567,65,4.5
canj1,34.3743524,-118.563032,65,2.5
farj7,34.3784611,-89.9095098,70,2
canj1,34.3797688,-118.5679734,70,2
canj1,34.3802967,-118.5674682,70,2
farj7,34.3839589,-90.4773631,65,2
canj1,34.3862736,-118.5687423,65,4
canj1,34.3862974,-118.5687482,65,4
rice30,34.3863001,-78.870131,60,2
canj1,34.3871706,-118.5695541,60,2
canj1,34.3881352,-118.5694916,65,4
canj1,34.3896208,-118.5699806,65,4
canj1,34.3897453,-118.569974,65,4
canj1,34.3901583,-118.5705023,65,4
canj1,34.390382,-117.5758882,55,2
canj1,34.3920131,-118.5705141,55,2
canj1,34.393513,-118.5708717,65,4
rice30,34.3943462,-78.8933986,65,4
rice30,34.395041,-80.9940706,70,2
rice30,34.3954052,-78.8964474,60,2
farj7,34.3956535,-89.9056023,60,2
gres0,34.395797,-83.2192137,60,2
gres0,34.39631,-83.2181459,70,2
rice30,34.3977906,-80.9941087,70,2
farj7,34.3985396,-89.905159,70,2
canj1,34.3989208,-118.5721722,65,4
canj1,34.3993213,-117.5799728,55,1.5
canj1,34.399675,-118.572347,65,4
canj1,34.4004994,-118.5731331,65,4
farj7,34.4014197,-88.9111679,70,2
canj1,34.402532,-118.5740391,65,4
canj1,34.4034875,-118.5739485,65,4
canj1,34.4038252,-118.5741073,65,4
canj1,34.4042323,-118.5742876,65,4
canj1,34.4045144,-118.574858,65,4
farj7,34.4051484,-88.9180887,70,2
farj7,34.4069534,-88.9371202,70,2
canj1,34.4071444,-118.5759757,65,4
farj7,34.4073137,-88.9409084,70,2
canj1,34.4089648,-118.5763986,70,2
gres0,34.4089862,-83.1918398,70,2
kell0,34.4090915,-89.0162115,55,2
kell0,34.4091001,-89.0167011,55,2
kell0,34.409108,-89.0174706,55,2
kell0,34.4091814,-89.0552793,55,2
kell0,34.4091919,-89.0521252,55,2
kell0,34.4093443,-89.0163733,55,2
kell0,34.4093468,-89.0155264,55,2
kell0,34.4093482,-89.0155878,55,2
kell0,34.409371,-89.0154945,55,2
kell0,34.4093748,-89.015508,55,2
kell0,34.4097515,-89.0164104,55,2
kell0,34.4100956,-89.0160441,55,2
farj7,34.4109594,-89.9027843,55,2
gres0,34.412307,-83.1849663,70,2
farj7,34.41388,-89.9021443,70,2
canj1,34.4146678,-118.5787843,65,4
gres0,34.4149199,-83.1793292,65,4
gres0,34.4197639,-83.1667568,70,2
kell0,34.4205722,-89.0506816,70,2
kell0,34.4211962,-89.0506845,70,2
canj1,34.421354,-118.5821351,70,2
canj1,34.4213895,-118.5821473,70,2
gres0,34.4219264,-83.1642842,70,2
canj1,34.4221812,-118.5825593,70,2
gres0,34.422293,-83.1638233,70,2
farj7,34.4226197,-90.4629479,65,2
canj1,34.4226302,-118.5832415,65,4
farj7,34.4231035,-89.8998262,65,4
farj7,34.4231362,-90.4627576,65,2
farj7,34.4231959,-90.4627331,65,2
kell0,34.423553,-89.0164031,55,2
farj7,34.4239607,-90.4624478,65,2
canj1,34.4276611,-118.5858162,65,2
farj7,34.428262,-90.4612413,65,2
gres0,34.4286118,-83.1544137,70,2
rice30,34.4288756,-79.3988581,70,2
canj1,34.4301597,-118.5873681,65,4
gres0,34.4303501,-83.1521276,70,2
canj1,34.4326952,-117.6307632,55,2
canj1,34.4335373,-118.5907122,65,4
canj1,34.4336624,-118.5914141,65,4
canj1,34.4341801,-117.6330274,65,4
canj1,34.4343231,-118.5916327,65,4
canj1,34.4344352,-118.591761,65,4
canj1,34.4344804,-118.591814,65,4
canj1,34.4350424,-118.5924818,65,4
canj1,34.4354363,-118.592995,65,4
canj1,34.4355314,-118.5927738,65,4
canj1,34.4357936,-118.5925669,65,4
canj1,34.4368296,-118.59514,65,4
canj1,34.4380351,-118.5960655,65,4.33333333333333
kell0,34.4382615,-88.9678342,65,4.33333333333333
farj7,34.4416526,-90.4563583,65,4.33333333333333
farj7,34.4418433,-91.0421068,65,2
canj1,34.4422071,-118.6039154,65,4
farj7,34.4426145,-89.8983951,70,2
rice30,34.4433744,-79.3711047,70,2
farj7,34.4439625,-91.0399712,70,2
canj1,34.445504,-118.6094022,65,2.75
gres0,34.4463074,-82.680971,65,2.75
gres0,34.4484621,-83.1177956,70,2
gres0,34.4484634,-84.9199357,70,2.33333333333333
gres0,34.4485587,-82.6748825,70,2.33333333333333
gres0,34.4485587,-82.6748825,70,2.33333333333333
gres0,34.4492589,-82.6741986,70,4
kell0,34.4493222,-89.0145839,70,4
gres0,34.4499898,-82.6755711,70,4
farj7,34.4513733,-84.919847,70,3
gres0,34.4520654,-84.9198234,70,3
gres0,34.4536525,-82.6819393,70,4
farj7,34.4541082,-84.9197662,70,4
gres0,34.4555803,-82.6834776,70,4
gres0,34.4561188,-82.6845214,70,4
farj7,34.4599706,-91.0236793,70,2
rice30,34.4630415,-78.2052403,70,2
canj1,34.463787,-118.615407,65,4
kell0,34.4642553,-89.0094059,55,4
farj7,34.4643644,-89.9056054,70,2
gres0,34.4645118,-83.0886935,70,2
gres0,34.4655651,-84.919077,70,2
gres0,34.4658618,-83.0846697,70,2
rice30,34.4664212,-78.2041619,70,2
kell0,34.4666046,-89.0081281,70,2
gres0,34.4668325,-83.0807089,70,2
farj7,34.4669953,-89.9065697,70,2
canj1,34.4673791,-118.6168452,65,4.33333333333333
kell0,34.4676603,-89.0077141,45,4
kell0,34.4680308,-89.0084629,45,4
farj7,34.4680363,-89.9069612,70,2
kell0,34.4680874,-89.0084405,70,2
kell0,34.4681629,-89.008412,70,2
kell0,34.4682807,-89.0072067,45,4
gres0,34.4686567,-84.9189898,45,1
farj7,34.4692185,-89.0059304,70,2
farj7,34.4703171,-89.0057719,45,2
farj7,34.4706698,-89.9079263,45,2
farj7,34.4711279,-89.007912,70,1.66666666666667
canj1,34.4714084,-118.6158896,70,1.66666666666667
gres0,34.4739625,-82.6535161,70,2.5
gres0,34.4739763,-82.6535422,70,2.5
gres0,34.4740816,-83.0579766,70,1.66666666666667
canj1,34.4740987,-117.3431629,70,1.66666666666667
gres0,34.4747682,-82.6535124,70,3.25
canj1,34.4759794,-118.6152228,70,3.25
canj1,34.47644,-117.3412728,70,3.25
kell0,34.4778027,-89.0130048,70,2
canj1,34.4781261,-118.6143876,65,4
farj7,34.4791025,-90.4427085,65,4
canj1,34.4792289,-118.6146512,65,4
lewr10,34.4808754,-84.9524327,65,4
lewr10,34.4810321,-84.9519347,65,4
lewr10,34.4810524,-84.9518775,65,4
gres0,34.4814382,-83.0306393,67.5,2
lewr10,34.4814597,-84.9505014,67.5,4
gres0,34.4823468,-83.0297932,67.5,2
kell0,34.4824491,-89.0179452,70,1.66666666666667
kell0,34.4827561,-88.9991985,70,1.66666666666667
farj7,34.4829112,-90.990801,70,1.66666666666667
rice30,34.4830892,-79.3361583,70,2
kell0,34.4844036,-89.0202792,70,2
canj1,34.4852291,-118.6157511,65,4
gres0,34.485606,-83.0268626,70,2
rice30,34.4858936,-79.333643,70,2
canj1,34.4863224,-118.6168796,65,4
canj1,34.4866378,-117.3347637,65,4
farj7,34.4867851,-90.9882357,65,4
canj1,34.487994,-117.7211164,65,4
farj7,34.4884737,-89.9141342,65,4
canj1,34.4903459,-117.7251101,65,4
kell0,34.49065,-88.9955586,65,2
gres0,34.4918922,-82.676745,65,4
canj1,34.4919591,-118.6186448,65,4
canj1,34.4927006,-118.6192113,65,4
canj1,34.4928491,-118.6205997,65,2.5
canj1,34.4930387,-118.6194655,65,2.5
canj1,34.4934715,-118.619938,65,4
canj1,34.4935963,-118.6201074,65,4
farj7,34.4951982,-89.9166126,65,4
canj1,34.4958669,-118.6219477,65,3
canj1,34.496588,-118.6241997,65,2.4
canj1,34.4974846,-118.6233929,65,4.5
canj1,34.4981953,-118.6237374,65,4.5
canj1,34.4984993,-117.3273453,65,4.5
canj1,34.4987943,-118.6256301,65,2.5
canj1,34.4989638,-118.6256309,65,3.25
kell0,34.4994045,-88.972662,65,3.25
gres0,34.5000211,-82.6828333,65,4
lewr10,34.5000623,-84.9200083,70,3
canj1,34.5009501,-118.6272552,65,4
gres0,34.5021034,-82.688993,65,4
rice30,34.5026774,-79.3067295,70,2
lewr10,34.5028284,-84.91948,70,2.5
canj1,34.5029497,-118.6275344,65,4
canj1,34.5044184,-117.8147601,55,2
farj7,34.5056132,-89.037523,70,2
canj1,34.5058588,-118.6312406,65,3
canj1,34.5063822,-117.8354288,55,2
gres0,34.506779,-82.9617541,55,2
rice30,34.5073635,-81.0015634,55,2
canj1,34.5074252,-117.8354313,55,2
rice30,34.5074844,-80.9985926,55,1
gres0,34.5076147,-82.958489,65,2
canj1,34.5078345,-118.6295558,65,4
farj7,34.5083264,-89.0414594,70,2
canj1,34.5088132,-118.6302137,70,2
canj1,34.5090865,-118.6304581,70,2
gres0,34.5102355,-82.7557431,70,2.66666666666667
gres0,34.5104011,-82.7566767,70,2.66666666666667
gres0,34.510439,-82.7568875,70,3
canj1,34.5114461,-118.6322241,70,3
gres0,34.5128593,-82.9093475,65,2
gres0,34.5132133,-82.9052477,65,2
canj1,34.5162233,-118.6386048,65,4
gres0,34.5173317,-84.7094809,55,2
canj1,34.5180222,-118.6411011,65,4
farj7,34.5208119,-89.9260153,65,4
gres0,34.5208735,-82.8609334,65,4
canj1,34.525602,-118.6426207,65,4
kell0,34.5259049,-89.0782512,70,2
farj7,34.5277666,-89.9286188,70,2
kell0,34.5281582,-89.0806917,70,2
gres0,34.5283019,-84.7065602,55,2
canj1,34.5314233,-118.6442269,55,2
canj1,34.5322954,-118.6509006,55,2
gres0,34.5326426,-82.8311528,65,2
canj1,34.5328621,-117.3135302,70,3
canj1,34.5337711,-118.6517179,65,4
canj1,34.5338492,-118.6448236,65,4
gres0,34.5340552,-82.8293367,65,2
kell0,34.5348692,-89.0885931,70,2
canj1,34.5357449,-118.6539356,65,4
gres0,34.5357815,-82.8264447,65,2
canj1,34.5365984,-117.3119397,65,2
canj1,34.5367335,-118.6548965,65,4
kell0,34.5386718,-89.0953543,70,2
canj1,34.5392779,-117.3102002,70,3
canj1,34.5399142,-117.3092337,70,3
rice30,34.5402487,-78.0562798,70,3
gres0,34.5411738,-84.9214331,70,2.33333333333333
rice30,34.5415241,-78.0530793,70,2.33333333333333
canj1,34.542743,-118.6522856,65,4
farj7,34.5428571,-89.9344436,65,4
farj7,34.543838,-89.1095536,65,4
gres0,34.5444349,-84.923744,70,2
canj1,34.5449232,-118.6553481,70,2
farj7,34.5451659,-89.1131003,70,2
canj1,34.545692,-118.663907,65,4
canj1,34.5458712,-118.6570643,65,4
canj1,34.546063,-118.6645272,65,4
canj1,34.5462023,-118.6647331,65,4
canj1,34.5467185,-118.6654601,65,4
canj1,34.5473975,-118.6598669,65,4
canj1,34.5485852,-118.6679668,65,4
canj1,34.5519167,-118.6704414,65,4
gres0,34.5522918,-84.7074774,55,2
kell0,34.5531139,-88.7521794,55,2
farj7,34.5540606,-89.9373509,70,2
farj7,34.5547824,-89.9375161,70,2
farj7,34.5553373,-90.7989872,70,4
farj7,34.5553647,-90.8033384,70,4
farj7,34.5557043,-90.8758077,70,4
farj7,34.5557261,-90.8709726,70,4
farj7,34.5572946,-89.9386535,70,4
canj1,34.5592408,-118.6767708,65,4
gres0,34.5593309,-82.6896477,65,4
canj1,34.5597189,-118.6778049,65,4
kell0,34.5609874,-88.8187443,65,4
kell0,34.5624593,-89.9416763,70,2
kell0,34.5625915,-88.8224581,70,2
canj1,34.5627071,-117.8265378,70,2
gres0,34.5627959,-84.9407324,70,2.75
kell0,34.5643824,-89.942387,70,2.75
lewr10,34.5651927,-85.0213027,55,2
farj7,34.5654887,-84.9425975,70,3
lewr10,34.5669612,-85.0224309,55,2
canj1,34.5674505,-118.686782,65,2.5
farj7,34.568572,-89.9439229,70,2
canj1,34.5687583,-118.6875024,65,3
canj1,34.570698,-118.6885297,65,3
farj7,34.5708109,-89.9447532,65,3
lewr10,34.5723619,-84.9752447,45,2
lewr10,34.5726594,-84.9776263,55,2
gres0,34.5728153,-84.9474718,70,3.5
canj1,34.5733945,-118.6934416,70,3.5
rice30,34.573988,-79.0372351,70,2
canj1,34.5743168,-118.6959555,70,2
gres0,34.5748196,-82.6889871,45,2
canj1,34.5749341,-118.6974227,65,4
canj1,34.5753716,-118.6988344,65,4
rice30,34.5756299,-79.0402612,70,2
farj7,34.5758348,-89.9464572,70,2
farj7,34.5760106,-84.9454318,70,2
farj7,34.5766901,-84.9521016,45,1.66666666666667
canj1,34.5768002,-118.7001658,65,4
lewr10,34.5773143,-84.9452037,65,4
canj1,34.5776158,-118.7008898,65,4
lewr10,34.577792,-84.9467424,45,2
canj1,34.5779339,-118.7015724,65,4
canj1,34.5787082,-118.7022286,65,4
canj1,34.5794699,-118.7028724,65,4
canj1,34.581171,-118.7048772,65,4
rice30,34.581335,-77.8983382,65,4
rice30,34.5830231,-77.8963673,65,4
canj1,34.5833435,-118.7078489,65,4
canj1,34.5927622,-118.712142,65,4
canj1,34.5928559,-117.8268019,65,4
farj7,34.594922,-89.9471888,65,4
kell0,34.5962125,-89.1813347,65,4
canj1,34.5962679,-118.7111412,65,4
canj1,34.5965324,-118.7111075,65,4
canj1,34.5972701,-118.7110318,65,4
rice30,34.5974508,-79.1064707,65,2
canj1,34.5981854,-118.7118025,65,2
farj7,34.5983541,-84.9557295,70,3
gres0,34.598502,-82.6576746,65,2.6
rice30,34.5996207,-79.1044226,65,2.6
gres0,34.5997351,-82.6544885,65,3
farj7,34.6000906,-84.9565825,70,3
farj7,34.6016859,-89.9473917,70,3
canj1,34.6027301,-117.8241178,70,3
kell0,34.6031965,-89.1920784,70,3
farj7,34.6040334,-90.3968093,70,3
farj7,34.6046772,-87.068078,70,3
farj7,34.6048618,-87.0680328,70,3
gres0,34.604982,-82.6411408,65,3
canj1,34.6051937,-118.712412,65,4
farj7,34.6052137,-87.0672698,65,4
farj7,34.605906,-84.9593015,70,3
gres0,34.6062716,-82.637682,70,3
lewr10,34.6063316,-85.0446771,55,2
canj1,34.608986,-118.711727,65,4
farj7,34.6104655,-90.3944546,65,4
canj1,34.6107507,-118.711857,65,4
rice30,34.6120641,-79.2084407,65,4
farj7,34.6129367,-89.9491378,65,4
canj1,34.6131273,-118.7127505,65,4
farj7,34.6137276,-87.0523357,65,4
rice30,34.6146063,-79.2108438,65,4
kell0,34.6173326,-88.6142573,65,2
farj7,34.6185769,-87.0521901,65,2
farj7,34.6188259,-87.0024298,45,4
farj7,34.6189541,-87.007202,45,4
kell0,34.619302,-88.6114449,65,2
farj7,34.6193996,-87.0521565,50,2
canj1,34.619514,-118.7162618,65,4
lewr10,34.6211997,-85.0546194,55,2
canj1,34.6226159,-118.7179908,65,4
farj7,34.6228703,-89.9521185,70,2
farj7,34.6238678,-89.9520725,70,2
farj7,34.6261197,-89.9526686,70,2
kell0,34.6276952,-89.2091481,70,2
farj7,34.6298924,-89.9539986,70,2
canj1,34.6301931,-118.7261443,65,4
kell0,34.6317974,-89.2167682,70,2
rice30,34.6334923,-81.0261202,70,2
canj1,34.6347915,-118.7332809,65,4
farj7,34.6348937,-89.2449323,70,2
farj7,34.6352046,-89.2485078,70,2
gres0,34.6352144,-82.5918624,65,3
rice30,34.6365921,-81.0273226,70,2
gres0,34.6368403,-82.5881692,65,2.66666666666667
canj1,34.6397293,-118.7480947,65,4
canj1,34.6420245,-118.7501663,65,4
kell0,34.6435008,-89.2928517,70,2
farj7,34.6450753,-86.906663,70,2
farj7,34.6481686,-86.9082272,70,2
farj7,34.6490561,-87.2005532,65,2
farj7,34.6490656,-87.2223832,70,2
farj7,34.6497543,-90.3804121,65,2
farj7,34.6522472,-89.9596688,65,2
canj1,34.6524074,-118.754308,65,4
kell0,34.6530095,-89.3022546,65,4
canj1,34.6531006,-118.7544476,65,4
kell0,34.6554223,-89.3044602,70,2
farj7,34.6556229,-89.3046261,70,2
canj1,34.6561847,-118.7544818,65,4
farj7,34.6567285,-90.3779688,65,4
farj7,34.6598271,-89.9617045,65,4
rice30,34.6606831,-79.0088683,65,2
farj7,34.6616082,-87.2804573,67.5,2
rice30,34.6631136,-79.0080886,67.5,2
farj7,34.6636342,-87.2831108,67.5,2
rice30,34.6638149,-79.0078748,67.5,2
canj1,34.6641026,-117.2108367,67.5,2
gres0,34.664258,-84.9906295,70,3
canj1,34.664984,-117.8275113,70,3
